date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2024-02-02,Ankaragucu,Sivasspor,0,0,Super Lig,,Turkey,False
2024-02-02,Hatayspor,Karagumruk,3,1,Super Lig,,Turkey,False
2024-02-02,Samsunspor,Galatasaray,0,2,Super Lig,,Turkey,False
2024-02-03,Antalyaspor,Fenerbahçe,0,2,Super Lig,,Turkey,False
2024-02-03,Başakşehir,Istanbulspor,2,0,Super Lig,,Turkey,False
2024-02-03,Gaziantep,Kayserispor,1,1,Super Lig,,Turkey,False
2024-02-03,Rizespor,Konyaspor,0,0,Super Lig,,Turkey,False
2024-02-04,Beşiktaş,Trabzonspor,2,0,Super Lig,,Turkey,False
2024-02-04,Kasımpaşa,Alanyaspor,2,1,Super Lig,,Turkey,False
2024-02-04,Pendikspor,Ad. Demirspor,2,1,Super Lig,,Turkey,False
2024-02-09,Ad. Demirspor,Kasımpaşa,1,3,Super Lig,,Turkey,False
2024-02-10,Galatasaray,Başakşehir,2,0,Super Lig,,Turkey,False
2024-02-10,Karagumruk,Pendikspor,2,0,Super Lig,,Turkey,False
2024-02-11,Fenerbahçe,Alanyaspor,2,2,Super Lig,,Turkey,False
2024-02-11,Istanbulspor,Gaziantep,1,3,Super Lig,,Turkey,False
2024-02-11,Konyaspor,Ankaragucu,1,0,Super Lig,,Turkey,False
2024-02-11,Sivasspor,Rizespor,1,0,Super Lig,,Turkey,False
2024-02-12,Kayserispor,Beşiktaş,0,0,Super Lig,,Turkey,False
2024-02-12,Samsunspor,Antalyaspor,2,0,Super Lig,,Turkey,False
2024-02-12,Trabzonspor,Hatayspor,2,0,Super Lig,,Turkey,False
2024-02-16,Kasımpaşa,Karagumruk,1,1,Super Lig,,Turkey,False
2024-02-17,Antalyaspor,Istanbulspor,2,2,Super Lig,,Turkey,False
2024-02-17,Hatayspor,Sivasspor,1,1,Super Lig,,Turkey,False
2024-02-17,Rizespor,Fenerbahçe,1,3,Super Lig,,Turkey,False
2024-02-18,Alanyaspor,Ad. Demirspor,3,3,Super Lig,,Turkey,False
2024-02-18,Ankaragucu,Galatasaray,0,3,Super Lig,,Turkey,False
2024-02-18,Gaziantep,Samsunspor,1,1,Super Lig,,Turkey,False
2024-02-18,Pendikspor,Trabzonspor,0,2,Super Lig,,Turkey,False
2024-02-19,Başakşehir,Kayserispor,2,3,Super Lig,,Turkey,False
2024-02-19,Beşiktaş,Konyaspor,2,0,Super Lig,,Turkey,False
2024-02-23,Samsunspor,Rizespor,3,0,Super Lig,,Turkey,False
2024-02-24,Fenerbahçe,Kasımpaşa,2,1,Super Lig,,Turkey,False
2024-02-24,Gaziantep,Başakşehir,0,2,Super Lig,,Turkey,False
2024-02-24,Kayserispor,Ankaragucu,3,2,Super Lig,,Turkey,False
2024-02-24,Konyaspor,Hatayspor,2,0,Super Lig,,Turkey,False
2024-02-25,Istanbulspor,Beşiktaş,0,2,Super Lig,,Turkey,False
2024-02-25,Karagumruk,Alanyaspor,1,1,Super Lig,,Turkey,False
2024-02-25,Sivasspor,Pendikspor,4,1,Super Lig,,Turkey,False
2024-02-25,Trabzonspor,Ad. Demirspor,1,0,Super Lig,,Turkey,False
2024-02-26,Galatasaray,Antalyaspor,2,1,Super Lig,,Turkey,False
2024-03-01,Kasımpaşa,Sivasspor,0,0,Super Lig,,Turkey,False
2024-03-02,Ankaragucu,Istanbulspor,1,1,Super Lig,,Turkey,False
2024-03-02,Hatayspor,Fenerbahçe,0,2,Super Lig,,Turkey,False
2024-03-02,Rizespor,Kayserispor,3,0,Super Lig,,Turkey,False
2024-03-03,Başakşehir,Samsunspor,1,0,Super Lig,,Turkey,False
2024-03-03,Beşiktaş,Galatasaray,0,1,Super Lig,,Turkey,False
2024-03-03,Pendikspor,Konyaspor,0,2,Super Lig,,Turkey,False
2024-03-04,Ad. Demirspor,Karagumruk,1,0,Super Lig,,Turkey,False
2024-03-04,Alanyaspor,Trabzonspor,3,1,Super Lig,,Turkey,False
2024-03-04,Antalyaspor,Gaziantep,1,0,Super Lig,,Turkey,False
2024-03-08,Galatasaray,Rizespor,6,2,Super Lig,,Turkey,False
2024-03-09,Başakşehir,Antalyaspor,1,0,Super Lig,,Turkey,False
2024-03-09,Konyaspor,Ad. Demirspor,2,2,Super Lig,,Turkey,False
2024-03-09,Sivasspor,Alanyaspor,1,2,Super Lig,,Turkey,False
2024-03-09,Trabzonspor,Karagumruk,5,1,Super Lig,,Turkey,False
2024-03-10,Fenerbahçe,Pendikspor,4,1,Super Lig,,Turkey,False
2024-03-10,Istanbulspor,Kasımpaşa,1,2,Super Lig,,Turkey,False
2024-03-10,Kayserispor,Hatayspor,1,1,Super Lig,,Turkey,False
2024-03-10,Samsunspor,Ankaragucu,2,1,Super Lig,,Turkey,False
2024-03-11,Gaziantep,Beşiktaş,2,0,Super Lig,,Turkey,False
2024-03-15,Karagumruk,Konyaspor,1,1,Super Lig,,Turkey,False
2024-03-15,Pendikspor,Istanbulspor,1,0,Super Lig,,Turkey,False
2024-03-16,Ad. Demirspor,Sivasspor,4,1,Super Lig,,Turkey,False
2024-03-16,Alanyaspor,Kayserispor,1,0,Super Lig,,Turkey,False
2024-03-16,Ankaragucu,Başakşehir,2,1,Super Lig,,Turkey,False
2024-03-16,Beşiktaş,Antalyaspor,1,2,Super Lig,,Turkey,False
2024-03-17,Hatayspor,Samsunspor,3,0,Super Lig,,Turkey,False
2024-03-17,Kasımpaşa,Galatasaray,3,4,Super Lig,,Turkey,False
2024-03-17,Rizespor,Gaziantep,3,1,Super Lig,,Turkey,False
2024-03-17,Trabzonspor,Fenerbahçe,2,3,Super Lig,,Turkey,False
2024-04-02,Antalyaspor,Ankaragucu,1,1,Super Lig,,Turkey,False
2024-04-02,Galatasaray,Hatayspor,1,0,Super Lig,,Turkey,False
2024-04-02,Gaziantep,Alanyaspor,0,3,Super Lig,,Turkey,False
2024-04-02,Istanbulspor,Rizespor,0,4,Super Lig,,Turkey,False
2024-04-03,Fenerbahçe,Ad. Demirspor,4,2,Super Lig,,Turkey,False
2024-04-03,Kayserispor,Kasımpaşa,0,2,Super Lig,,Turkey,False
2024-04-03,Konyaspor,Trabzonspor,1,3,Super Lig,,Turkey,False
2024-04-03,Sivasspor,Karagumruk,1,0,Super Lig,,Turkey,False
2024-04-04,Başakşehir,Beşiktaş,1,1,Super Lig,,Turkey,False
2024-04-04,Samsunspor,Pendikspor,0,0,Super Lig,,Turkey,False
2024-04-12,Trabzonspor,Sivasspor,0,1,Super Lig,,Turkey,False
2024-04-13,Ad. Demirspor,Kayserispor,0,0,Super Lig,,Turkey,False
2024-04-13,Ankaragucu,Gaziantep,3,1,Super Lig,,Turkey,False
2024-04-13,Beşiktaş,Samsunspor,1,1,Super Lig,,Turkey,False
2024-04-13,Kasımpaşa,Konyaspor,0,2,Super Lig,,Turkey,False
2024-04-14,Hatayspor,Istanbulspor,0,3,Super Lig,,Turkey,False
2024-04-14,Karagumruk,Fenerbahçe,1,2,Super Lig,,Turkey,False
2024-04-14,Pendikspor,Başakşehir,2,3,Super Lig,,Turkey,False
2024-04-14,Rizespor,Antalyaspor,3,0,Super Lig,,Turkey,False
2024-04-15,Alanyaspor,Galatasaray,0,4,Super Lig,,Turkey,False
2024-04-19,Beşiktaş,Ankaragucu,2,0,Super Lig,,Turkey,False
2024-04-20,Istanbulspor,Karagumruk,1,2,Super Lig,,Turkey,False
2024-04-20,Kayserispor,Trabzonspor,1,2,Super Lig,,Turkey,False
2024-04-20,Konyaspor,Alanyaspor,0,2,Super Lig,,Turkey,False
2024-04-20,Samsunspor,Ad. Demirspor,1,1,Super Lig,,Turkey,False
2024-04-21,Antalyaspor,Hatayspor,2,1,Super Lig,,Turkey,False
2024-04-21,Başakşehir,Rizespor,2,0,Super Lig,,Turkey,False
2024-04-21,Galatasaray,Pendikspor,4,1,Super Lig,,Turkey,False
2024-04-21,Gaziantep,Kasımpaşa,2,0,Super Lig,,Turkey,False
2024-04-22,Sivasspor,Fenerbahçe,2,2,Super Lig,,Turkey,False
2024-04-26,Ad. Demirspor,Galatasaray,0,3,Super Lig,,Turkey,False
2024-04-27,Fenerbahçe,Beşiktaş,2,1,Super Lig,,Turkey,False
2024-04-27,Hatayspor,Başakşehir,1,2,Super Lig,,Turkey,False
2024-04-27,Kasımpaşa,Samsunspor,1,0,Super Lig,,Turkey,False
2024-04-27,Sivasspor,Konyaspor,1,0,Super Lig,,Turkey,False
2024-04-28,Alanyaspor,Istanbulspor,6,0,Super Lig,,Turkey,False
2024-04-28,Pendikspor,Kayserispor,1,2,Super Lig,,Turkey,False
2024-04-28,Rizespor,Ankaragucu,2,2,Super Lig,,Turkey,False
2024-04-28,Trabzonspor,Gaziantep,4,2,Super Lig,,Turkey,False
2024-04-29,Karagumruk,Antalyaspor,4,1,Super Lig,,Turkey,False
2024-05-03,Ankaragucu,Alanyaspor,1,1,Super Lig,,Turkey,False
2024-05-03,Beşiktaş,Rizespor,3,2,Super Lig,,Turkey,False
2024-05-04,Istanbulspor,Ad. Demirspor,0,1,Super Lig,,Turkey,False
2024-05-04,Kayserispor,Karagumruk,2,2,Super Lig,,Turkey,False
2024-05-04,Samsunspor,Trabzonspor,3,1,Super Lig,,Turkey,False
2024-05-05,Başakşehir,Kasımpaşa,4,1,Super Lig,,Turkey,False
2024-05-05,Galatasaray,Sivasspor,6,1,Super Lig,,Turkey,False
2024-05-05,Gaziantep,Hatayspor,1,1,Super Lig,,Turkey,False
2024-05-06,Antalyaspor,Pendikspor,1,2,Super Lig,,Turkey,False
2024-05-06,Konyaspor,Fenerbahçe,0,0,Super Lig,,Turkey,False
2024-05-12,Ad. Demirspor,Gaziantep,1,6,Super Lig,,Turkey,False
2024-05-12,Alanyaspor,Beşiktaş,1,1,Super Lig,,Turkey,False
2024-05-12,Fenerbahçe,Kayserispor,3,0,Super Lig,,Turkey,False
2024-05-12,Hatayspor,Ankaragucu,2,1,Super Lig,,Turkey,False
2024-05-12,Karagumruk,Galatasaray,2,3,Super Lig,,Turkey,False
2024-05-12,Kasımpaşa,Antalyaspor,3,1,Super Lig,,Turkey,False
2024-05-12,Konyaspor,Samsunspor,3,0,Super Lig,,Turkey,False
2024-05-12,Pendikspor,Rizespor,2,1,Super Lig,,Turkey,False
2024-05-12,Sivasspor,Başakşehir,0,1,Super Lig,,Turkey,False
2024-05-12,Trabzonspor,Istanbulspor,3,0,Super Lig,,Turkey,False
2024-05-17,Antalyaspor,Ad. Demirspor,2,1,Super Lig,,Turkey,False
2024-05-17,Istanbulspor,Sivasspor,1,3,Super Lig,,Turkey,False
2024-05-18,Ankaragucu,Pendikspor,0,0,Super Lig,,Turkey,False
2024-05-18,Başakşehir,Trabzonspor,0,1,Super Lig,,Turkey,False
2024-05-18,Beşiktaş,Hatayspor,2,2,Super Lig,,Turkey,False
2024-05-18,Gaziantep,Karagumruk,3,1,Super Lig,,Turkey,False
2024-05-18,Kayserispor,Konyaspor,2,2,Super Lig,,Turkey,False
2024-05-18,Rizespor,Kasımpaşa,0,0,Super Lig,,Turkey,False
2024-05-18,Samsunspor,Alanyaspor,1,1,Super Lig,,Turkey,False
2024-05-19,Galatasaray,Fenerbahçe,0,1,Super Lig,,Turkey,False
2024-05-24,Alanyaspor,Antalyaspor,1,1,Super Lig,,Turkey,False
2024-05-25,Karagumruk,Samsunspor,3,1,Super Lig,,Turkey,False
2024-05-25,Sivasspor,Kayserispor,2,1,Super Lig,,Turkey,False
2024-05-26,Ad. Demirspor,Başakşehir,2,6,Super Lig,,Turkey,False
2024-05-26,Fenerbahçe,Istanbulspor,6,0,Super Lig,,Turkey,False
2024-05-26,Hatayspor,Rizespor,2,0,Super Lig,,Turkey,False
2024-05-26,Kasımpaşa,Beşiktaş,2,1,Super Lig,,Turkey,False
2024-05-26,Konyaspor,Galatasaray,1,3,Super Lig,,Turkey,False
2024-05-26,Pendikspor,Gaziantep,0,1,Super Lig,,Turkey,False
2024-05-26,Trabzonspor,Ankaragucu,4,2,Super Lig,,Turkey,False
2024-08-09,Galatasaray,Hatayspor,2,1,Super Lig,,Turkey,False
2024-08-10,Antalyaspor,Göztepe,0,0,Super Lig,,Turkey,False
2024-08-10,Fenerbahçe,Ad. Demirspor,1,0,Super Lig,,Turkey,False
2024-08-10,Kasımpaşa,Konyaspor,2,3,Super Lig,,Turkey,False
2024-08-11,Alanyaspor,Eyüpspor,1,1,Super Lig,,Turkey,False
2024-08-11,Samsunspor,Beşiktaş,0,2,Super Lig,,Turkey,False
2024-08-11,Sivasspor,Trabzonspor,0,0,Super Lig,,Turkey,False
2024-08-12,Bodrumspor,Gaziantep,0,1,Super Lig,,Turkey,False
2024-08-12,Rizespor,Başakşehir,1,1,Super Lig,,Turkey,False
2024-08-16,Konyaspor,Galatasaray,1,2,Super Lig,,Turkey,False
2024-08-17,Ad. Demirspor,Rizespor,1,2,Super Lig,,Turkey,False
2024-08-17,Göztepe,Fenerbahçe,2,2,Super Lig,,Turkey,False
2024-08-17,Kayserispor,Sivasspor,1,2,Super Lig,,Turkey,False
2024-08-18,Başakşehir,Alanyaspor,4,2,Super Lig,,Turkey,False
2024-08-18,Beşiktaş,Antalyaspor,4,2,Super Lig,,Turkey,False
2024-08-18,Gaziantep,Samsunspor,0,1,Super Lig,,Turkey,False
2024-08-19,Eyüpspor,Bodrumspor,4,1,Super Lig,,Turkey,False
2024-08-19,Hatayspor,Kasımpaşa,1,1,Super Lig,,Turkey,False
2024-08-23,Alanyaspor,Göztepe,1,1,Super Lig,,Turkey,False
2024-08-24,Bodrumspor,Konyaspor,3,1,Super Lig,,Turkey,False
2024-08-24,Sivasspor,Eyüpspor,0,1,Super Lig,,Turkey,False
2024-08-25,Antalyaspor,Hatayspor,3,2,Super Lig,,Turkey,False
2024-08-25,Kasımpaşa,Ad. Demirspor,2,2,Super Lig,,Turkey,False
2024-08-25,Rizespor,Fenerbahçe,0,5,Super Lig,,Turkey,False
2024-08-30,Fenerbahçe,Alanyaspor,3,0,Super Lig,,Turkey,False
2024-08-31,Ad. Demirspor,Galatasaray,1,5,Super Lig,,Turkey,False
2024-08-31,Göztepe,Bodrumspor,2,0,Super Lig,,Turkey,False
2024-08-31,Konyaspor,Kayserispor,0,0,Super Lig,,Turkey,False
2024-08-31,Rizespor,Kasımpaşa,0,1,Super Lig,,Turkey,False
2024-09-01,Başakşehir,Antalyaspor,5,2,Super Lig,,Turkey,False
2024-09-01,Beşiktaş,Sivasspor,2,0,Super Lig,,Turkey,False
2024-09-01,Eyüpspor,Trabzonspor,0,0,Super Lig,,Turkey,False
2024-09-01,Hatayspor,Samsunspor,0,3,Super Lig,,Turkey,False
2024-09-14,Bodrumspor,Başakşehir,0,1,Super Lig,,Turkey,False
2024-09-14,Galatasaray,Rizespor,5,0,Super Lig,,Turkey,False
2024-09-14,Samsunspor,Konyaspor,0,1,Super Lig,,Turkey,False
2024-09-14,Sivasspor,Gaziantep,3,2,Super Lig,,Turkey,False
2024-09-15,Alanyaspor,Hatayspor,0,0,Super Lig,,Turkey,False
2024-09-15,Kasımpaşa,Fenerbahçe,0,2,Super Lig,,Turkey,False
2024-09-15,Kayserispor,Eyüpspor,2,2,Super Lig,,Turkey,False
2024-09-15,Trabzonspor,Beşiktaş,1,1,Super Lig,,Turkey,False
2024-09-16,Antalyaspor,Ad. Demirspor,2,1,Super Lig,,Turkey,False
2024-09-17,Galatasaray,Gaziantep,3,1,Super Lig,,Turkey,False
2024-09-18,Samsunspor,Başakşehir,2,0,Super Lig,,Turkey,False
2024-09-19,Trabzonspor,Kayserispor,2,2,Super Lig,,Turkey,False
2024-09-20,Hatayspor,Bodrumspor,0,1,Super Lig,,Turkey,False
2024-09-21,Fenerbahçe,Galatasaray,1,3,Super Lig,,Turkey,False
2024-09-21,Konyaspor,Sivasspor,0,0,Super Lig,,Turkey,False
2024-09-22,Ad. Demirspor,Alanyaspor,0,2,Super Lig,,Turkey,False
2024-09-22,Beşiktaş,Eyüpspor,2,1,Super Lig,,Turkey,False
2024-09-22,Kasımpaşa,Antalyaspor,0,0,Super Lig,,Turkey,False
2024-09-22,Rizespor,Samsunspor,0,1,Super Lig,,Turkey,False
2024-09-23,Gaziantep,Trabzonspor,0,0,Super Lig,,Turkey,False
2024-09-23,Göztepe,Kayserispor,3,0,Super Lig,,Turkey,False
2024-09-27,Sivasspor,Başakşehir,1,2,Super Lig,,Turkey,False
2024-09-28,Alanyaspor,Rizespor,1,0,Super Lig,,Turkey,False
2024-09-28,Galatasaray,Kasımpaşa,3,3,Super Lig,,Turkey,False
2024-09-28,Samsunspor,Göztepe,4,3,Super Lig,,Turkey,False
2024-09-29,Antalyaspor,Fenerbahçe,0,2,Super Lig,,Turkey,False
2024-09-29,Bodrumspor,Ad. Demirspor,3,1,Super Lig,,Turkey,False
2024-09-29,Eyüpspor,Gaziantep,3,2,Super Lig,,Turkey,False
2024-09-29,Trabzonspor,Konyaspor,3,2,Super Lig,,Turkey,False
2024-09-30,Kayserispor,Beşiktaş,0,3,Super Lig,,Turkey,False
2024-10-04,Rizespor,Antalyaspor,2,1,Super Lig,,Turkey,False
2024-10-05,Başakşehir,Kayserispor,1,1,Super Lig,,Turkey,False
2024-10-05,Göztepe,Sivasspor,3,2,Super Lig,,Turkey,False
2024-10-05,Hatayspor,Trabzonspor,1,1,Super Lig,,Turkey,False
2024-10-05,Kasımpaşa,Bodrumspor,0,0,Super Lig,,Turkey,False
2024-10-06,Ad. Demirspor,Samsunspor,1,3,Super Lig,,Turkey,False
2024-10-06,Galatasaray,Alanyaspor,1,0,Super Lig,,Turkey,False
2024-10-06,Gaziantep,Beşiktaş,1,1,Super Lig,,Turkey,False
2024-10-06,Konyaspor,Eyüpspor,2,1,Super Lig,,Turkey,False
2024-10-19,Antalyaspor,Galatasaray,0,3,Super Lig,,Turkey,False
2024-10-19,Eyüpspor,Göztepe,1,0,Super Lig,,Turkey,False
2024-10-19,Kayserispor,Gaziantep,2,2,Super Lig,,Turkey,False
2024-10-19,Trabzonspor,Başakşehir,1,0,Super Lig,,Turkey,False
2024-10-20,Alanyaspor,Kasımpaşa,1,2,Super Lig,,Turkey,False
2024-10-20,Beşiktaş,Konyaspor,2,0,Super Lig,,Turkey,False
2024-10-20,Samsunspor,Fenerbahçe,2,2,Super Lig,,Turkey,False
2024-10-20,Sivasspor,Hatayspor,3,2,Super Lig,,Turkey,False
2024-10-21,Bodrumspor,Rizespor,0,1,Super Lig,,Turkey,False
2024-11-23,Bodrumspor,Galatasaray,0,1,Super Lig,,Turkey,False
2024-11-23,Eyüpspor,Rizespor,1,2,Super Lig,,Turkey,False
2024-11-23,Gaziantep,Başakşehir,3,0,Super Lig,,Turkey,False
2024-11-23,Kayserispor,Fenerbahçe,2,6,Super Lig,,Turkey,False
2024-11-24,Beşiktaş,Göztepe,2,4,Super Lig,,Turkey,False
2024-11-24,Konyaspor,Hatayspor,1,1,Super Lig,,Turkey,False
2024-11-24,Samsunspor,Alanyaspor,1,1,Super Lig,,Turkey,False
2024-11-24,Sivasspor,Kasımpaşa,0,0,Super Lig,,Turkey,False
2024-11-25,Trabzonspor,Ad. Demirspor,5,0,Super Lig,,Turkey,False
2024-11-29,Antalyaspor,Sivasspor,2,1,Super Lig,,Turkey,False
2024-11-30,Ad. Demirspor,Konyaspor,0,1,Super Lig,,Turkey,False
2024-11-30,Alanyaspor,Trabzonspor,2,1,Super Lig,,Turkey,False
2024-11-30,Başakşehir,Göztepe,4,1,Super Lig,,Turkey,False
2024-11-30,Samsunspor,Bodrumspor,4,0,Super Lig,,Turkey,False
2024-12-01,Galatasaray,Eyüpspor,2,2,Super Lig,,Turkey,False
2024-12-01,Rizespor,Kayserispor,3,0,Super Lig,,Turkey,False
2024-12-02,Fenerbahçe,Gaziantep,3,1,Super Lig,,Turkey,False
2024-12-02,Hatayspor,Beşiktaş,1,1,Super Lig,,Turkey,False
2024-12-06,Trabzonspor,Kasımpaşa,2,2,Super Lig,,Turkey,False
2024-12-07,Beşiktaş,Fenerbahçe,1,0,Super Lig,,Turkey,False
2024-12-07,Göztepe,Ad. Demirspor,3,1,Super Lig,,Turkey,False
2024-12-07,Konyaspor,Antalyaspor,1,1,Super Lig,,Turkey,False
2024-12-08,Başakşehir,Hatayspor,3,0,Super Lig,,Turkey,False
2024-12-08,Eyüpspor,Samsunspor,3,0,Super Lig,,Turkey,False
2024-12-08,Kayserispor,Alanyaspor,2,0,Super Lig,,Turkey,False
2024-12-08,Sivasspor,Galatasaray,2,3,Super Lig,,Turkey,False
2024-12-09,Gaziantep,Rizespor,1,0,Super Lig,,Turkey,False
2024-12-13,Bodrumspor,Sivasspor,2,0,Super Lig,,Turkey,False
2024-12-13,Kasımpaşa,Eyüpspor,2,0,Super Lig,,Turkey,False
2024-12-14,Alanyaspor,Gaziantep,3,0,Super Lig,,Turkey,False
2024-12-14,Rizespor,Konyaspor,1,1,Super Lig,,Turkey,False
2024-12-15,Antalyaspor,Kayserispor,2,0,Super Lig,,Turkey,False
2024-12-15,Fenerbahçe,Başakşehir,3,1,Super Lig,,Turkey,False
2024-12-15,Hatayspor,Göztepe,1,1,Super Lig,,Turkey,False
2024-12-16,Ad. Demirspor,Beşiktaş,2,1,Super Lig,,Turkey,False
2024-12-16,Galatasaray,Trabzonspor,4,3,Super Lig,,Turkey,False
2024-12-20,Eyüpspor,Fenerbahçe,1,1,Super Lig,,Turkey,False
2024-12-21,Beşiktaş,Alanyaspor,1,1,Super Lig,,Turkey,False
2024-12-21,Sivasspor,Samsunspor,0,0,Super Lig,,Turkey,False
2024-12-22,Gaziantep,Antalyaspor,2,0,Super Lig,,Turkey,False
2024-12-22,Göztepe,Rizespor,3,0,Super Lig,,Turkey,False
2024-12-22,Kayserispor,Galatasaray,1,5,Super Lig,,Turkey,False
2024-12-22,Trabzonspor,Bodrumspor,1,0,Super Lig,,Turkey,False
2024-12-23,Başakşehir,Kasımpaşa,2,2,Super Lig,,Turkey,False
2024-12-23,Hatayspor,Ad. Demirspor,1,3,Super Lig,,Turkey,False
2025-01-03,Alanyaspor,Konyaspor,2,1,Super Lig,,Turkey,False
2025-01-03,Rizespor,Beşiktaş,1,1,Super Lig,,Turkey,False
2025-01-04,Ad. Demirspor,Başakşehir,0,1,Super Lig,,Turkey,False
2025-01-04,Antalyaspor,Eyüpspor,1,4,Super Lig,,Turkey,False
2025-01-04,Galatasaray,Göztepe,2,1,Super Lig,,Turkey,False
2025-01-04,Samsunspor,Trabzonspor,2,1,Super Lig,,Turkey,False
2025-01-05,Bodrumspor,Kayserispor,1,1,Super Lig,,Turkey,False
2025-01-05,Fenerbahçe,Hatayspor,2,1,Super Lig,,Turkey,False
2025-01-05,Kasımpaşa,Gaziantep,2,2,Super Lig,,Turkey,False
2025-01-11,Beşiktaş,Bodrumspor,2,1,Super Lig,,Turkey,False
2025-01-11,Hatayspor,Rizespor,1,2,Super Lig,,Turkey,False
2025-01-11,Kayserispor,Samsunspor,0,1,Super Lig,,Turkey,False
2025-01-12,Başakşehir,Galatasaray,1,2,Super Lig,,Turkey,False
2025-01-12,Gaziantep,Ad. Demirspor,1,0,Super Lig,,Turkey,False
2025-01-12,Sivasspor,Alanyaspor,1,1,Super Lig,,Turkey,False
2025-01-12,Trabzonspor,Antalyaspor,5,0,Super Lig,,Turkey,False
2025-01-13,Göztepe,Kasımpaşa,5,0,Super Lig,,Turkey,False
2025-01-13,Konyaspor,Fenerbahçe,2,3,Super Lig,,Turkey,False
2025-01-17,Hatayspor,Galatasaray,1,1,Super Lig,,Turkey,False
2025-01-18,Başakşehir,Rizespor,2,0,Super Lig,,Turkey,False
2025-01-18,Beşiktaş,Samsunspor,0,0,Super Lig,,Turkey,False
2025-01-18,Gaziantep,Bodrumspor,0,0,Super Lig,,Turkey,False
2025-01-19,Ad. Demirspor,Fenerbahçe,0,4,Super Lig,,Turkey,False
2025-01-19,Eyüpspor,Alanyaspor,3,0,Super Lig,,Turkey,False
2025-01-19,Göztepe,Antalyaspor,1,0,Super Lig,,Turkey,False
2025-01-19,Konyaspor,Kasımpaşa,3,3,Super Lig,,Turkey,False
2025-01-20,Trabzonspor,Sivasspor,4,0,Super Lig,,Turkey,False
2025-01-24,Samsunspor,Gaziantep,2,1,Super Lig,,Turkey,False
2025-01-25,Alanyaspor,Başakşehir,5,4,Super Lig,,Turkey,False
2025-01-25,Galatasaray,Konyaspor,1,0,Super Lig,,Turkey,False
2025-01-25,Sivasspor,Kayserispor,5,2,Super Lig,,Turkey,False
2025-01-26,Antalyaspor,Beşiktaş,1,1,Super Lig,,Turkey,False
2025-01-26,Bodrumspor,Eyüpspor,0,1,Super Lig,,Turkey,False
2025-01-26,Fenerbahçe,Göztepe,3,2,Super Lig,,Turkey,False
2025-01-26,Rizespor,Ad. Demirspor,3,2,Super Lig,,Turkey,False
2025-01-27,Kasımpaşa,Hatayspor,5,4,Super Lig,,Turkey,False
2025-01-31,Eyüpspor,Sivasspor,1,0,Super Lig,,Turkey,False
2025-01-31,Konyaspor,Bodrumspor,3,1,Super Lig,,Turkey,False
2025-02-01,Başakşehir,Samsunspor,4,0,Super Lig,,Turkey,False
2025-02-01,Hatayspor,Antalyaspor,2,3,Super Lig,,Turkey,False
2025-02-01,Kayserispor,Trabzonspor,0,0,Super Lig,,Turkey,False
2025-02-02,Ad. Demirspor,Kasımpaşa,3,5,Super Lig,,Turkey,False
2025-02-02,Fenerbahçe,Rizespor,3,2,Super Lig,,Turkey,False
2025-02-02,Göztepe,Alanyaspor,0,1,Super Lig,,Turkey,False
2025-02-03,Gaziantep,Galatasaray,0,1,Super Lig,,Turkey,False
2025-02-07,Samsunspor,Hatayspor,2,0,Super Lig,,Turkey,False
2025-02-08,Kayserispor,Konyaspor,3,2,Super Lig,,Turkey,False
2025-02-08,Sivasspor,Beşiktaş,0,2,Super Lig,,Turkey,False
2025-02-09,Alanyaspor,Fenerbahçe,0,2,Super Lig,,Turkey,False
2025-02-09,Antalyaspor,Başakşehir,0,0,Super Lig,,Turkey,False
2025-02-09,Kasımpaşa,Rizespor,3,2,Super Lig,,Turkey,False
2025-02-10,Bodrumspor,Göztepe,0,0,Super Lig,,Turkey,False
2025-02-10,Trabzonspor,Eyüpspor,1,0,Super Lig,,Turkey,False
2025-02-14,Ad. Demirspor,Antalyaspor,1,1,Super Lig,,Turkey,False
2025-02-15,Başakşehir,Bodrumspor,0,1,Super Lig,,Turkey,False
2025-02-15,Beşiktaş,Trabzonspor,2,1,Super Lig,,Turkey,False
2025-02-15,Gaziantep,Sivasspor,2,1,Super Lig,,Turkey,False
2025-02-16,Eyüpspor,Kayserispor,1,1,Super Lig,,Turkey,False
2025-02-16,Fenerbahçe,Kasımpaşa,3,1,Super Lig,,Turkey,False
2025-02-16,Hatayspor,Alanyaspor,1,0,Super Lig,,Turkey,False
2025-02-16,Konyaspor,Samsunspor,0,1,Super Lig,,Turkey,False
2025-02-17,Rizespor,Galatasaray,1,2,Super Lig,,Turkey,False
2025-02-21,Bodrumspor,Hatayspor,1,0,Super Lig,,Turkey,False
2025-02-21,Eyüpspor,Beşiktaş,1,3,Super Lig,,Turkey,False
2025-02-22,Antalyaspor,Kasımpaşa,2,1,Super Lig,,Turkey,False
2025-02-22,Samsunspor,Rizespor,2,3,Super Lig,,Turkey,False
2025-02-22,Sivasspor,Konyaspor,1,1,Super Lig,,Turkey,False
2025-02-23,Alanyaspor,Ad. Demirspor,3,2,Super Lig,,Turkey,False
2025-02-23,Kayserispor,Göztepe,1,0,Super Lig,,Turkey,False
2025-02-23,Trabzonspor,Gaziantep,3,2,Super Lig,,Turkey,False
2025-02-24,Galatasaray,Fenerbahçe,0,0,Super Lig,,Turkey,False
